model,category,k,seed,strategy,n_train,n_eval,n_eval_good,n_eval_defective,accuracy,balanced_accuracy,precision,recall,f1,auroc,confusion_matrix,final_train_loss,first_train_loss,epoch_losses,lora_rank,lora_alpha,lora_target_modules,lora_lr,lora_epochs
clip,screw,1,456,naive,2,158,40,118,0.47468354430379744,0.5408898305084746,0.7868852459016393,0.4067796610169492,0.5363128491620112,0.551271186440678,"[[27, 13], [70, 48]]",0.0354292169213295,0.6913471221923828,"[0.6913471221923828, 0.6284483671188354, 0.5603255033493042, 0.490333616733551, 0.43152278661727905, 0.36865234375, 0.3023211658000946, 0.2513672709465027, 0.2091195434331894, 0.18001234531402588, 0.14472681283950806, 0.11898519098758698, 0.09998736530542374, 0.08547669649124146, 0.06989723443984985, 0.060209400951862335, 0.052043113857507706, 0.04528260976076126, 0.04049773886799812, 0.0354292169213295]",8,16,"q_proj,v_proj",0.0001,20
clip,screw,5,42,naive,10,150,36,114,0.6333333333333333,0.7207602339181287,0.9402985074626866,0.5526315789473685,0.6961325966850829,0.7344054580896685,"[[32, 4], [51, 63]]",0.14121415466070175,0.6689748167991638,"[0.6689748167991638, 0.6035543978214264, 0.6127924621105194, 0.6454939842224121, 0.6159117817878723, 0.5597102046012878, 0.5505628883838654, 0.5373365879058838, 0.44282373785972595, 0.42862488329410553, 0.40641170740127563, 0.31942199915647507, 0.2544471248984337, 0.2575410008430481, 0.23203475028276443, 0.17251934856176376, 0.17814679443836212, 0.11843226477503777, 0.10582557693123817, 0.14121415466070175]",8,16,"q_proj,v_proj",0.0001,20
clip,screw,5,123,naive,10,150,36,114,0.7533333333333333,0.8092105263157894,0.963855421686747,0.7017543859649122,0.8121827411167513,0.8927875243664717,"[[33, 3], [34, 80]]",0.08754449710249901,0.6451608240604401,"[0.6451608240604401, 0.5652495622634888, 0.6274935603141785, 0.541061669588089, 0.508737176656723, 0.47857706248760223, 0.5596745610237122, 0.519396960735321, 0.40528684854507446, 0.3806798607110977, 0.3490702509880066, 0.2924017310142517, 0.2686885744333267, 0.23857326060533524, 0.24217382073402405, 0.1729196012020111, 0.20278053730726242, 0.15699364989995956, 0.09748432412743568, 0.08754449710249901]",8,16,"q_proj,v_proj",0.0001,20
clip,screw,5,456,naive,10,150,36,114,0.62,0.5599415204678362,0.7938144329896907,0.6754385964912281,0.7298578199052133,0.6481481481481481,"[[16, 20], [37, 77]]",0.030703761614859104,0.7261709570884705,"[0.7261709570884705, 0.5877076983451843, 0.5898309648036957, 0.48793405294418335, 0.42038917541503906, 0.34749043732881546, 0.39668774604797363, 0.3073780834674835, 0.35743318498134613, 0.20956513285636902, 0.1516183763742447, 0.12668679654598236, 0.10251941904425621, 0.09207488596439362, 0.07806818932294846, 0.07416365668177605, 0.07091481983661652, 0.04677661322057247, 0.03676146827638149, 0.030703761614859104]",8,16,"q_proj,v_proj",0.0001,20
clip,screw,10,42,naive,20,140,31,109,0.8142857142857143,0.8114826871855578,0.9368421052631579,0.8165137614678899,0.8725490196078431,0.8786623261319917,"[[25, 6], [20, 89]]",0.01504424245407184,0.6718040903409322,"[0.6718040903409322, 0.6776879628499349, 0.5877135793368021, 0.5739071865876516, 0.5173708895842234, 0.46721307436625165, 0.4029078185558319, 0.3640196720759074, 0.29004372159639996, 0.21760032077630362, 0.1614784523844719, 0.11400546878576279, 0.0850280225276947, 0.06128831083575884, 0.04472188651561737, 0.03184868519504865, 0.026261842499176662, 0.02082890768845876, 0.017522649839520454, 0.01504424245407184]",8,16,"q_proj,v_proj",0.0001,20
clip,screw,10,123,naive,20,140,31,109,0.9,0.9011541876294762,0.9702970297029703,0.8990825688073395,0.9333333333333333,0.9597514057413435,"[[28, 3], [11, 98]]",0.04137047380208969,0.7939683000246683,"[0.7939683000246683, 0.6921983957290649, 0.662833591302236, 0.665411114692688, 0.6223412950833639, 0.5714155634244283, 0.5330613553524017, 0.49495332439740497, 0.458615909020106, 0.41965141892433167, 0.3630145986874898, 0.30062541365623474, 0.2523232748111089, 0.20211227734883627, 0.1738832344611486, 0.12566746771335602, 0.11235722402731578, 0.06307718778649966, 0.06438212841749191, 0.04137047380208969]",8,16,"q_proj,v_proj",0.0001,20
clip,screw,10,456,naive,20,140,31,109,0.9428571428571428,0.9286771234092928,0.9719626168224299,0.9541284403669725,0.9629629629629629,0.9852027226990234,"[[28, 3], [5, 104]]",0.016442853957414627,0.6832561492919922,"[0.6832561492919922, 0.639568010965983, 0.5862549742062887, 0.5748549699783325, 0.5451430281003317, 0.5184476971626282, 0.44385095437367755, 0.4116351703802745, 0.37393829226493835, 0.3419097463289897, 0.25651784737904865, 0.23550603787104288, 0.16242345670859018, 0.127028060456117, 0.0833651398619016, 0.057006727904081345, 0.03901351119081179, 0.028277939185500145, 0.020469325905044872, 0.016442853957414627]",8,16,"q_proj,v_proj",0.0001,20
clip,tile,1,42,naive,2,115,32,83,0.7739130434782608,0.8433734939759037,1.0,0.6867469879518072,0.8142857142857143,0.9751506024096386,"[[32, 0], [26, 57]]",0.005482919048517942,0.5289279222488403,"[0.5289279222488403, 0.4157634675502777, 0.3111547529697418, 0.24100732803344727, 0.17648006975650787, 0.14236748218536377, 0.11556617170572281, 0.09631581604480743, 0.08421505242586136, 0.06447557359933853, 0.049649953842163086, 0.036982402205467224, 0.025765329599380493, 0.019903667271137238, 0.014919161796569824, 0.01178198866546154, 0.009226629510521889, 0.007615938782691956, 0.006691026501357555, 0.005482919048517942]",8,16,"q_proj,v_proj",0.0001,20
clip,tile,1,123,naive,2,115,32,83,0.5130434782608696,0.6626506024096386,1.0,0.3253012048192771,0.4909090909090909,0.9977409638554217,"[[32, 0], [56, 27]]",0.0036842706613242626,0.2915370762348175,"[0.2915370762348175, 0.1982925832271576, 0.1281856745481491, 0.08022061735391617, 0.05163915827870369, 0.03367391601204872, 0.02619052119553089, 0.02214418165385723, 0.019231798127293587, 0.018787097185850143, 0.015505840070545673, 0.014279689639806747, 0.01246023178100586, 0.010749503038823605, 0.009487707167863846, 0.007209692150354385, 0.006237974390387535, 0.00528905913233757, 0.004446796607226133, 0.0036842706613242626]",8,16,"q_proj,v_proj",0.0001,20
clip,tile,1,456,naive,2,115,32,83,0.8695652173913043,0.9096385542168675,1.0,0.8192771084337349,0.9006622516556292,0.9871987951807228,"[[32, 0], [15, 68]]",0.005091316066682339,0.5136496424674988,"[0.5136496424674988, 0.39700400829315186, 0.301042377948761, 0.2433042973279953, 0.18197539448738098, 0.15187716484069824, 0.12768518924713135, 0.11467951536178589, 0.0869520753622055, 0.06521791219711304, 0.04965335875749588, 0.03747790306806564, 0.026233576238155365, 0.02032056823372841, 0.013950476422905922, 0.011671354994177818, 0.00849992223083973, 0.006613733246922493, 0.005944868549704552, 0.005091316066682339]",8,16,"q_proj,v_proj",0.0001,20
clip,tile,5,42,naive,10,107,28,79,0.8691588785046729,0.9113924050632911,1.0,0.8227848101265823,0.9027777777777778,0.9977396021699819,"[[28, 0], [14, 65]]",0.030903002247214317,0.4948725998401642,"[0.4948725998401642, 0.4000543802976608, 0.3997696489095688, 0.2062055543065071, 0.216367669403553, 0.20171578973531723, 0.17173799872398376, 0.2010374516248703, 0.10962183028459549, 0.09503550454974174, 0.09235303103923798, 0.07997098192572594, 0.05412903614342213, 0.06977139413356781, 0.049297453835606575, 0.03735547512769699, 0.03569853492081165, 0.030540114268660545, 0.025284312665462494, 0.030903002247214317]",8,16,"q_proj,v_proj",0.0001,20
clip,tile,5,123,naive,10,107,28,79,0.9439252336448598,0.9620253164556962,1.0,0.9240506329113924,0.9605263157894737,1.0,"[[28, 0], [6, 73]]",0.012899124994874,0.7738857269287109,"[0.7738857269287109, 0.5464824140071869, 0.45204007625579834, 0.33569303154945374, 0.269890196621418, 0.29083335399627686, 0.2794772610068321, 0.2318825125694275, 0.13175999745726585, 0.09891380742192268, 0.09281323850154877, 0.07541407272219658, 0.05864449590444565, 0.04011775553226471, 0.0382455438375473, 0.02568757627159357, 0.023734656162559986, 0.017453025095164776, 0.015868806280195713, 0.012899124994874]",8,16,"q_proj,v_proj",0.0001,20
clip,tile,5,456,naive,10,107,28,79,0.8691588785046729,0.9113924050632911,1.0,0.8227848101265823,0.9027777777777778,1.0,"[[28, 0], [14, 65]]",0.014032780192792416,0.7522857785224915,"[0.7522857785224915, 0.46660615503787994, 0.42605656385421753, 0.3824910819530487, 0.31325049698352814, 0.26317813992500305, 0.18637315183877945, 0.15220416337251663, 0.16078943014144897, 0.12430978566408157, 0.09904950112104416, 0.07693120092153549, 0.06889299303293228, 0.05428016558289528, 0.0368293859064579, 0.032717849127948284, 0.02716031763702631, 0.023024230264127254, 0.022180700674653053, 0.014032780192792416]",8,16,"q_proj,v_proj",0.0001,20
clip,tile,10,42,naive,20,97,23,74,0.9072164948453608,0.9391891891891893,1.0,0.8783783783783784,0.935251798561151,0.9935370152761458,"[[23, 0], [9, 65]]",0.00365364543783168,0.4200550814469655,"[0.4200550814469655, 0.21580835183461508, 0.19546342889467874, 0.21814982096354166, 0.14631973455349603, 0.10574306299289067, 0.07842954993247986, 0.08119893446564674, 0.052899847428003945, 0.04032382989923159, 0.027496805414557457, 0.019146102480590343, 0.014800148550421, 0.011818593057493368, 0.009659060277044773, 0.0070138828208049135, 0.006732245286305745, 0.0053400030980507536, 0.004293325124308467, 0.00365364543783168]",8,16,"q_proj,v_proj",0.0001,20
clip,tile,10,123,naive,20,97,23,74,0.9278350515463918,0.9527027027027026,1.0,0.9054054054054054,0.950354609929078,1.0,"[[23, 0], [7, 67]]",0.002409669376599292,0.43461263676484424,"[0.43461263676484424, 0.2963024576505025, 0.23041955629984537, 0.1843692014614741, 0.1499298314253489, 0.11824080348014832, 0.09010869264602661, 0.06427038709322612, 0.04767237976193428, 0.036850313345591225, 0.026896802398065727, 0.0171410352922976, 0.013808120042085648, 0.009139806808282932, 0.007358692431201537, 0.005546912240485351, 0.0041940463706851006, 0.003221966791898012, 0.0029994388266156116, 0.002409669376599292]",8,16,"q_proj,v_proj",0.0001,20
clip,tile,10,456,naive,20,97,23,74,0.9484536082474226,0.9662162162162162,1.0,0.9324324324324325,0.965034965034965,0.9988249118683902,"[[23, 0], [5, 69]]",0.0038590011342118182,0.46645188331604004,"[0.46645188331604004, 0.2941143612066905, 0.254840224981308, 0.2971770167350769, 0.23463424543539682, 0.19162769615650177, 0.14618568619092306, 0.1157902330160141, 0.09361800303061803, 0.05578947812318802, 0.042848108957211174, 0.028155381480852764, 0.02415384476383527, 0.01668551315863927, 0.011686614093681177, 0.009403831946353117, 0.007288535746435325, 0.0055134437667826814, 0.00477356572325031, 0.0038590011342118182]",8,16,"q_proj,v_proj",0.0001,20
clip,toothbrush,1,42,naive,2,40,11,29,0.775,0.6755485893416928,0.8125,0.896551724137931,0.8524590163934426,0.6363636363636365,"[[5, 6], [3, 26]]",0.08704562485218048,1.2124366760253906,"[1.2124366760253906, 1.0512515306472778, 0.8679807782173157, 0.6896185874938965, 0.5086950063705444, 0.39222830533981323, 0.33611032366752625, 0.3120834231376648, 0.3132101595401764, 0.3116508722305298, 0.3018956780433655, 0.26868754625320435, 0.22534257173538208, 0.19990208745002747, 0.17199023067951202, 0.14206059277057648, 0.11941111087799072, 0.10689221322536469, 0.100844606757164, 0.08704562485218048]",8,16,"q_proj,v_proj",0.0001,20
clip,toothbrush,1,123,naive,2,40,11,29,0.475,0.6379310344827587,1.0,0.27586206896551724,0.43243243243243246,0.8495297805642633,"[[11, 0], [21, 8]]",0.10582905262708664,1.5317760705947876,"[1.5317760705947876, 1.3687437772750854, 1.180189847946167, 0.9693742394447327, 0.7575357556343079, 0.5276787281036377, 0.38941943645477295, 0.3189694285392761, 0.2909151017665863, 0.2957301735877991, 0.27852171659469604, 0.29162198305130005, 0.2751381993293762, 0.22812677919864655, 0.2291243076324463, 0.17175352573394775, 0.16724102199077606, 0.14109355211257935, 0.11976096034049988, 0.10582905262708664]",8,16,"q_proj,v_proj",0.0001,20
clip,toothbrush,1,456,naive,2,40,11,29,0.425,0.603448275862069,1.0,0.20689655172413793,0.34285714285714286,0.7272727272727273,"[[11, 0], [23, 6]]",0.10377761721611023,1.5082345008850098,"[1.5082345008850098, 1.3638551235198975, 1.203247308731079, 1.0551514625549316, 0.8534154891967773, 0.6815679669380188, 0.5164153575897217, 0.41555142402648926, 0.32831713557243347, 0.27356284856796265, 0.257855623960495, 0.26439109444618225, 0.264760822057724, 0.25649091601371765, 0.22596554458141327, 0.20549649000167847, 0.1695825457572937, 0.1454504132270813, 0.12337295711040497, 0.10377761721611023]",8,16,"q_proj,v_proj",0.0001,20
clip,toothbrush,5,42,naive,10,32,7,25,0.53125,0.6485714285714286,0.9166666666666666,0.44,0.5945945945945946,0.8057142857142857,"[[6, 1], [14, 11]]",0.31047390401363373,1.4223886132240295,"[1.4223886132240295, 1.4235262274742126, 0.9165307283401489, 0.6787269413471222, 0.5591615736484528, 0.594578891992569, 0.6236728131771088, 0.7052073180675507, 0.4727238714694977, 0.43986645340919495, 0.4334416091442108, 0.41771547496318817, 0.3931617736816406, 0.35997413098812103, 0.38126224279403687, 0.4017700254917145, 0.4451913982629776, 0.3174052834510803, 0.3101906329393387, 0.31047390401363373]",8,16,"q_proj,v_proj",0.0001,20
clip,toothbrush,5,123,naive,10,32,7,25,0.65625,0.5742857142857143,0.8181818181818182,0.72,0.7659574468085106,0.7142857142857143,"[[3, 4], [7, 18]]",0.21973644196987152,1.689563274383545,"[1.689563274383545, 0.9440283179283142, 0.7663476467132568, 0.5747914910316467, 0.4432872012257576, 0.5376076996326447, 0.6521239578723907, 0.5981677770614624, 0.48086637258529663, 0.42570486664772034, 0.4247218668460846, 0.4142596125602722, 0.33948007225990295, 0.3630431592464447, 0.30872078239917755, 0.28586122393608093, 0.28830380737781525, 0.23718702793121338, 0.2187243551015854, 0.21973644196987152]",8,16,"q_proj,v_proj",0.0001,20
clip,toothbrush,5,456,naive,10,32,7,25,0.65625,0.5742857142857143,0.8181818181818182,0.72,0.7659574468085106,0.6457142857142857,"[[3, 4], [7, 18]]",0.12123130261898041,1.277870774269104,"[1.277870774269104, 0.8484838306903839, 0.6603870689868927, 0.5489672720432281, 0.44875743985176086, 0.5912861526012421, 0.3964659869670868, 0.3772983103990555, 0.41316621005535126, 0.33831435441970825, 0.3617555946111679, 0.2937428653240204, 0.2784448117017746, 0.28053494542837143, 0.22614231705665588, 0.2439723238348961, 0.19581516832113266, 0.19570299237966537, 0.16780425608158112, 0.12123130261898041]",8,16,"q_proj,v_proj",0.0001,20
clip,toothbrush,10,42,naive,20,22,2,20,0.7272727272727273,0.85,1.0,0.7,0.8235294117647058,0.975,"[[2, 0], [6, 14]]",0.15900145967801413,1.3079273303349812,"[1.3079273303349812, 0.8420268694559733, 0.6240376631418864, 0.610137144724528, 0.666210929552714, 0.6148502628008524, 0.5115818083286285, 0.5150856773058573, 0.4708325465520223, 0.5200676421324412, 0.4660859803358714, 0.4086430569489797, 0.4193019966284434, 0.36746127406756085, 0.2966265877087911, 0.3077569405237834, 0.24327989419301352, 0.21545147399107614, 0.18471560378869376, 0.15900145967801413]",8,16,"q_proj,v_proj",0.0001,20
clip,toothbrush,10,123,naive,20,22,2,20,0.5,0.725,1.0,0.45,0.6206896551724138,1.0,"[[2, 0], [11, 9]]",0.13732368250687918,1.1285763184229534,"[1.1285763184229534, 0.851587692896525, 0.5435148278872172, 0.4658388594786326, 0.5588716665903727, 0.5198328495025635, 0.4661093056201935, 0.4131834805011749, 0.4078817069530487, 0.41770222783088684, 0.35470431049664813, 0.308912456035614, 0.27317769328753155, 0.3492783109347026, 0.27230570713679, 0.2322291135787964, 0.2414922962586085, 0.2010365972916285, 0.13764739781618118, 0.13732368250687918]",8,16,"q_proj,v_proj",0.0001,20
clip,toothbrush,10,456,naive,20,22,2,20,0.5909090909090909,0.55,0.9230769230769231,0.6,0.7272727272727273,0.525,"[[1, 1], [8, 12]]",0.10066848124066989,1.2037098010381062,"[1.2037098010381062, 0.8258699973424276, 0.4762852191925049, 0.5617291728655497, 0.6303942799568176, 0.5179421901702881, 0.4288585384686788, 0.3911258379618327, 0.3785773615042369, 0.39424018065134686, 0.351962149143219, 0.29889656106630963, 0.27522499362627667, 0.23606036603450775, 0.20295913517475128, 0.19743357598781586, 0.1644256462653478, 0.13256953408320746, 0.11844341705242793, 0.10066848124066989]",8,16,"q_proj,v_proj",0.0001,20
clip,transistor,1,42,naive,2,98,59,39,0.5816326530612245,0.6395045632333768,0.4864864864864865,0.9230769230769231,0.6371681415929203,0.7427205562798783,"[[21, 38], [3, 36]]",0.05147551745176315,1.2569421529769897,"[1.2569421529769897, 1.068480372428894, 0.8804895877838135, 0.7113882303237915, 0.5370187759399414, 0.4421932101249695, 0.3593069314956665, 0.32759058475494385, 0.30546504259109497, 0.2753066420555115, 0.23854631185531616, 0.19727405905723572, 0.1598706841468811, 0.13395386934280396, 0.11046482622623444, 0.09280182421207428, 0.07742346823215485, 0.07069368660449982, 0.061743415892124176, 0.05147551745176315]",8,16,"q_proj,v_proj",0.0001,20
clip,transistor,1,123,naive,2,98,59,39,0.42857142857142855,0.4906562364189483,0.3924050632911392,0.7948717948717948,0.5254237288135594,0.5423728813559323,"[[11, 48], [8, 31]]",0.08632633835077286,1.4009339809417725,"[1.4009339809417725, 1.177042007446289, 0.9499782919883728, 0.7285153865814209, 0.5770469307899475, 0.4642653465270996, 0.42474573850631714, 0.42843276262283325, 0.3905673921108246, 0.3757650852203369, 0.3179580569267273, 0.28007397055625916, 0.24117891490459442, 0.18308961391448975, 0.16776379942893982, 0.1315448135137558, 0.12194386124610901, 0.11057065427303314, 0.09926842153072357, 0.08632633835077286]",8,16,"q_proj,v_proj",0.0001,20
clip,transistor,1,456,naive,2,98,59,39,0.7244897959183674,0.6755758365927858,0.7727272727272727,0.4358974358974359,0.5573770491803278,0.7214254671881791,"[[54, 5], [22, 17]]",0.021791502833366394,1.0102367401123047,"[1.0102367401123047, 0.8264923691749573, 0.6445474028587341, 0.5121772885322571, 0.3791528344154358, 0.304643839597702, 0.2639974355697632, 0.24931678175926208, 0.21360887587070465, 0.1498541235923767, 0.12231192737817764, 0.10430534183979034, 0.08277492225170135, 0.06838525831699371, 0.04843123257160187, 0.04190757870674133, 0.03195764869451523, 0.026364929974079132, 0.023651670664548874, 0.021791502833366394]",8,16,"q_proj,v_proj",0.0001,20
clip,transistor,5,42,naive,10,90,55,35,0.7555555555555555,0.6857142857142857,1.0,0.37142857142857144,0.5416666666666666,0.7641558441558441,"[[55, 0], [22, 13]]",0.25110669434070587,1.2277374863624573,"[1.2277374863624573, 1.251453310251236, 0.6994239985942841, 0.8378522992134094, 0.7826387584209442, 0.6126904189586639, 0.609315037727356, 0.8029674142599106, 0.5773874819278717, 0.5174703598022461, 0.4318367689847946, 0.410139799118042, 0.3685871809720993, 0.34311528503894806, 0.3930531442165375, 0.4019532650709152, 0.3603959381580353, 0.3772139847278595, 0.24740499258041382, 0.25110669434070587]",8,16,"q_proj,v_proj",0.0001,20
clip,transistor,5,123,naive,10,90,55,35,0.6666666666666666,0.6233766233766234,0.6,0.42857142857142855,0.5,0.6789610389610391,"[[45, 10], [20, 15]]",0.08935042098164558,1.584763526916504,"[1.584763526916504, 1.03189817070961, 0.772574245929718, 0.5493913292884827, 0.4509614109992981, 0.5337875783443451, 0.5397228598594666, 0.5517588555812836, 0.41045092046260834, 0.3251171261072159, 0.3517832010984421, 0.27337974309921265, 0.21913518756628036, 0.24829500913619995, 0.1617082878947258, 0.1772499531507492, 0.17064258456230164, 0.15760138258337975, 0.10116288810968399, 0.08935042098164558]",8,16,"q_proj,v_proj",0.0001,20
clip,transistor,5,456,naive,10,90,55,35,0.6777777777777778,0.6168831168831168,0.6666666666666666,0.34285714285714286,0.4528301886792453,0.6981818181818181,"[[49, 6], [23, 12]]",0.07924601808190346,0.9575228095054626,"[0.9575228095054626, 0.7714489102363586, 0.5274497866630554, 0.6049892604351044, 0.5253351926803589, 0.4636961370706558, 0.38886865973472595, 0.3795088082551956, 0.28648584336042404, 0.29909615218639374, 0.2637486457824707, 0.2515019476413727, 0.22327658534049988, 0.14698700606822968, 0.12523896992206573, 0.14249476790428162, 0.15167570114135742, 0.11405449360609055, 0.10571636259555817, 0.07924601808190346]",8,16,"q_proj,v_proj",0.0001,20
clip,transistor,10,42,naive,20,80,50,30,0.8375,0.8233333333333334,0.7931034482758621,0.7666666666666667,0.7796610169491526,0.8393333333333333,"[[44, 6], [7, 23]]",0.16091583172480264,1.2960478862126668,"[1.2960478862126668, 0.8603213628133138, 0.7236514488855997, 0.6812116702397665, 0.7455516954263052, 0.678455630938212, 0.5667879184087118, 0.5667973756790161, 0.5116579929987589, 0.4803069631258647, 0.44061534603436786, 0.3950375219186147, 0.35132404168446857, 0.3324848810831706, 0.3153561055660248, 0.27411020795504254, 0.2633843223253886, 0.220181738336881, 0.18363347152868906, 0.16091583172480264]",8,16,"q_proj,v_proj",0.0001,20
clip,transistor,10,123,naive,20,80,50,30,0.7375,0.6566666666666666,0.9090909090909091,0.3333333333333333,0.4878048780487805,0.816,"[[49, 1], [20, 10]]",0.08408266305923462,1.1772603690624237,"[1.1772603690624237, 0.9033016363779703, 0.6538636485735575, 0.5077547629674276, 0.5283489425977071, 0.49711914857228595, 0.4673232138156891, 0.40919065475463867, 0.3902093668778737, 0.33564343055089313, 0.3224528630574544, 0.27639760573705036, 0.23911004761854807, 0.23708980778853098, 0.2042138079802195, 0.17496058344841003, 0.16049176454544067, 0.11761331558227539, 0.09645344316959381, 0.08408266305923462]",8,16,"q_proj,v_proj",0.0001,20
clip,transistor,10,456,naive,20,80,50,30,0.75,0.7066666666666667,0.7272727272727273,0.5333333333333333,0.6153846153846154,0.8099999999999999,"[[44, 6], [14, 16]]",0.05642580861846606,0.9868415792783102,"[0.9868415792783102, 0.6442931890487671, 0.4906667272249858, 0.6069431304931641, 0.6111992100874583, 0.47123414278030396, 0.4330383737881978, 0.3654916286468506, 0.35310853521029156, 0.306818147500356, 0.27405816813309986, 0.24674932658672333, 0.2351830154657364, 0.2035213311513265, 0.15457484622796377, 0.12652536729971567, 0.10733438779910405, 0.08422737941145897, 0.07171188294887543, 0.05642580861846606]",8,16,"q_proj,v_proj",0.0001,20
clip,wood,1,42,naive,2,77,18,59,0.6233766233766234,0.7542372881355932,1.0,0.5084745762711864,0.6741573033707865,0.9887005649717514,"[[18, 0], [29, 30]]",0.006106609478592873,0.38958755135536194,"[0.38958755135536194, 0.34282732009887695, 0.295401930809021, 0.2531973719596863, 0.20598801970481873, 0.17089338600635529, 0.12713909149169922, 0.1018257886171341, 0.08056850731372833, 0.05901431292295456, 0.046771492809057236, 0.03650848567485809, 0.026306821033358574, 0.02022470533847809, 0.01568782702088356, 0.012269796803593636, 0.009733254089951515, 0.008267197757959366, 0.007053759414702654, 0.006106609478592873]",8,16,"q_proj,v_proj",0.0001,20
clip,wood,1,123,naive,2,77,18,59,0.8311688311688312,0.8898305084745763,1.0,0.7796610169491526,0.8761904761904762,0.9971751412429379,"[[18, 0], [13, 46]]",0.01406225748360157,0.7149004936218262,"[0.7149004936218262, 0.6320843696594238, 0.5427389144897461, 0.46855586767196655, 0.3900708556175232, 0.33056503534317017, 0.2799833416938782, 0.2320818305015564, 0.18871930241584778, 0.15705709159374237, 0.12384214997291565, 0.09654572606086731, 0.07374868541955948, 0.05831221491098404, 0.04348508641123772, 0.033477846533060074, 0.02522776462137699, 0.020287789404392242, 0.017682332545518875, 0.01406225748360157]",8,16,"q_proj,v_proj",0.0001,20
clip,wood,1,456,naive,2,77,18,59,0.8051948051948052,0.8728813559322034,1.0,0.7457627118644068,0.8543689320388349,0.9858757062146892,"[[18, 0], [15, 44]]",0.007228386588394642,0.3964412212371826,"[0.3964412212371826, 0.34711754322052, 0.29679492115974426, 0.25423386693000793, 0.2054525911808014, 0.16735678911209106, 0.13007883727550507, 0.1075226366519928, 0.07960378378629684, 0.06242137774825096, 0.045459624379873276, 0.03391941264271736, 0.026301180943846703, 0.021476931869983673, 0.016163788735866547, 0.013855915516614914, 0.011344432830810547, 0.009552184492349625, 0.008230652660131454, 0.007228386588394642]",8,16,"q_proj,v_proj",0.0001,20
clip,wood,5,42,naive,10,69,14,55,0.855072463768116,0.9090909090909092,1.0,0.8181818181818182,0.9,1.0,"[[14, 0], [10, 45]]",0.009490948170423508,0.5466986298561096,"[0.5466986298561096, 0.458432137966156, 0.3244629204273224, 0.3083612620830536, 0.2619103118777275, 0.21688515692949295, 0.17317673563957214, 0.19803941994905472, 0.15542356669902802, 0.07774163782596588, 0.05725550651550293, 0.05754416063427925, 0.04415963590145111, 0.026610623113811016, 0.030287149362266064, 0.0225323885679245, 0.01904100365936756, 0.01575637236237526, 0.013291766867041588, 0.009490948170423508]",8,16,"q_proj,v_proj",0.0001,20
clip,wood,5,123,naive,10,69,14,55,0.9130434782608695,0.9454545454545454,1.0,0.8909090909090909,0.9423076923076923,1.0,"[[14, 0], [6, 49]]",0.007360229967162013,0.4591005891561508,"[0.4591005891561508, 0.31543320417404175, 0.28420862555503845, 0.20989809930324554, 0.1701287031173706, 0.20499538630247116, 0.10278529301285744, 0.08077071607112885, 0.05667351931333542, 0.04774702899158001, 0.04824995622038841, 0.0298872422426939, 0.023514972999691963, 0.027548862621188164, 0.019618633203208447, 0.018416903913021088, 0.012627846095710993, 0.014960560947656631, 0.007910218089818954, 0.007360229967162013]",8,16,"q_proj,v_proj",0.0001,20
clip,wood,5,456,naive,10,69,14,55,0.7536231884057971,0.8454545454545455,1.0,0.6909090909090909,0.8172043010752689,1.0,"[[14, 0], [17, 38]]",0.004734020447358489,0.4874967932701111,"[0.4874967932701111, 0.3792290538549423, 0.32845066487789154, 0.18666602298617363, 0.18575822561979294, 0.12219695746898651, 0.1411096602678299, 0.10165227949619293, 0.07884212210774422, 0.04441767558455467, 0.027141854166984558, 0.02571773435920477, 0.016836187802255154, 0.01473222766071558, 0.011930657550692558, 0.011185582727193832, 0.011397491674870253, 0.008615439292043447, 0.005716023733839393, 0.004734020447358489]",8,16,"q_proj,v_proj",0.0001,20
clip,wood,10,42,naive,20,59,9,50,0.9491525423728814,0.97,1.0,0.94,0.9690721649484536,1.0,"[[9, 0], [3, 47]]",0.003658093356837829,0.44303518533706665,"[0.44303518533706665, 0.36546271046002704, 0.29250691334406537, 0.24428480863571167, 0.2009240835905075, 0.15366293489933014, 0.09547996520996094, 0.07516135275363922, 0.04945904761552811, 0.03178175538778305, 0.020085558916131657, 0.015218432371815046, 0.012090094077090422, 0.009856131859123707, 0.008239333207408587, 0.006694612403710683, 0.005887179325024287, 0.004719183004150788, 0.004076594254001975, 0.003658093356837829]",8,16,"q_proj,v_proj",0.0001,20
clip,wood,10,123,naive,20,59,9,50,0.9661016949152542,0.98,1.0,0.96,0.9795918367346939,1.0,"[[9, 0], [2, 48]]",0.0034144329062352576,0.44289185603459674,"[0.44289185603459674, 0.35655898849169415, 0.30513330300649005, 0.2541310240825017, 0.19997276365756989, 0.1296417092283567, 0.0801547144850095, 0.05145166565974554, 0.031066494683424633, 0.021838117390871048, 0.015666401324172814, 0.01173038330549995, 0.009336447653671106, 0.007370967573175828, 0.006117397531246145, 0.005719544366002083, 0.004393047032256921, 0.0037612786206106343, 0.003389196159938971, 0.0034144329062352576]",8,16,"q_proj,v_proj",0.0001,20
